location,timestamp,traffic_volume,hour,dayofweek,day,month,lag_1,lag_2,lag_3
Location_2,2023-01-07 07:00:00,311.0026170829082,7,5,7,1,342.50858462230474,296.9442906265581,292.4375676555983
Location_2,2023-01-07 08:00:00,285.2706567211177,8,5,7,1,311.0026170829082,342.50858462230474,296.9442906265581
Location_2,2023-01-07 09:00:00,261.3914202437261,9,5,7,1,285.2706567211177,311.0026170829082,342.50858462230474
Location_2,2023-01-07 10:00:00,236.49098127589363,10,5,7,1,261.3914202437261,285.2706567211177,311.0026170829082
Location_2,2023-01-07 11:00:00,246.35927964614902,11,5,7,1,236.49098127589363,261.3914202437261,285.2706567211177
Location_2,2023-01-07 12:00:00,212.7402856519709,12,5,7,1,246.35927964614902,236.49098127589363,261.3914202437261
Location_2,2023-01-07 13:00:00,183.54086190938315,13,5,7,1,212.7402856519709,246.35927964614902,236.49098127589363
Location_2,2023-01-07 14:00:00,177.5452946079935,14,5,7,1,183.54086190938315,212.7402856519709,246.35927964614902
Location_2,2023-01-07 15:00:00,155.68792152660197,15,5,7,1,177.5452946079935,183.54086190938315,212.7402856519709
Location_2,2023-01-07 16:00:00,186.13838878535924,16,5,7,1,155.68792152660197,177.5452946079935,183.54086190938315
Location_2,2023-01-07 17:00:00,166.69574290664713,17,5,7,1,186.13838878535924,155.68792152660197,177.5452946079935
Location_2,2023-01-07 18:00:00,150.9260765148967,18,5,7,1,166.69574290664713,186.13838878535924,155.68792152660197
Location_2,2023-01-07 19:00:00,176.42231409602414,19,5,7,1,150.9260765148967,166.69574290664713,186.13838878535924
Location_2,2023-01-07 20:00:00,162.93363898518106,20,5,7,1,176.42231409602414,150.9260765148967,166.69574290664713
Location_2,2023-01-07 21:00:00,160.92942874557568,21,5,7,1,162.93363898518106,176.42231409602414,150.9260765148967
Location_2,2023-01-07 22:00:00,213.04523026738332,22,5,7,1,160.92942874557568,162.93363898518106,176.42231409602414
Location_2,2023-01-07 23:00:00,216.49461201817417,23,5,7,1,213.04523026738332,160.92942874557568,162.93363898518106
Location_2,2023-01-08 00:00:00,212.23385845423772,0,6,8,1,216.49461201817417,213.04523026738332,160.92942874557568
Location_2,2023-01-08 01:00:00,244.75052630287934,1,6,8,1,212.23385845423772,216.49461201817417,213.04523026738332
Location_2,2023-01-08 02:00:00,252.58434684143612,2,6,8,1,244.75052630287934,212.23385845423772,216.49461201817417
Location_2,2023-01-08 03:00:00,260.48262343546264,3,6,8,1,252.58434684143612,244.75052630287934,212.23385845423772
Location_2,2023-01-08 04:00:00,307.47140080665304,4,6,8,1,260.48262343546264,252.58434684143612,244.75052630287934
Location_2,2023-01-08 05:00:00,329.7710217159801,5,6,8,1,307.47140080665304,260.48262343546264,252.58434684143612
Location_2,2023-01-08 06:00:00,281.7890335408584,6,6,8,1,329.7710217159801,307.47140080665304,260.48262343546264
Location_2,2023-01-08 07:00:00,308.6726765946505,7,6,8,1,281.7890335408584,329.7710217159801,307.47140080665304
Location_2,2023-01-08 08:00:00,282.2399302568391,8,6,8,1,308.6726765946505,281.7890335408584,329.7710217159801
Location_2,2023-01-08 09:00:00,272.20337608867237,9,6,8,1,282.2399302568391,308.6726765946505,281.7890335408584
Location_2,2023-01-08 10:00:00,254.36881480004948,10,6,8,1,272.20337608867237,282.2399302568391,308.6726765946505
Location_2,2023-01-08 11:00:00,231.36695345171796,11,6,8,1,254.36881480004948,272.20337608867237,282.2399302568391
Location_2,2023-01-08 12:00:00,224.9743457250537,12,6,8,1,231.36695345171796,254.36881480004948,272.20337608867237
Location_2,2023-01-08 13:00:00,191.2956957559361,13,6,8,1,224.9743457250537,231.36695345171796,254.36881480004948
Location_2,2023-01-08 14:00:00,189.01990909566237,14,6,8,1,191.2956957559361,224.9743457250537,231.36695345171796
Location_2,2023-01-08 15:00:00,167.67178493687078,15,6,8,1,189.01990909566237,191.2956957559361,224.9743457250537
Location_2,2023-01-08 16:00:00,151.94713242402128,16,6,8,1,167.67178493687078,189.01990909566237,191.2956957559361
Location_2,2023-01-08 17:00:00,133.36938517013203,17,6,8,1,151.94713242402128,167.67178493687078,189.01990909566237
Location_2,2023-01-08 18:00:00,134.94267210914646,18,6,8,1,133.36938517013203,151.94713242402128,167.67178493687078
Location_2,2023-01-08 19:00:00,156.87450931410945,19,6,8,1,134.94267210914646,133.36938517013203,151.94713242402128
Location_2,2023-01-08 20:00:00,159.65198169380636,20,6,8,1,156.87450931410945,134.94267210914646,133.36938517013203
Location_2,2023-01-08 21:00:00,148.2711025939729,21,6,8,1,159.65198169380636,156.87450931410945,134.94267210914646
Location_2,2023-01-08 22:00:00,179.35641507781887,22,6,8,1,148.2711025939729,159.65198169380636,156.87450931410945
Location_2,2023-01-08 23:00:00,206.537758476028,23,6,8,1,179.35641507781887,148.2711025939729,159.65198169380636
Location_2,2023-01-09 00:00:00,188.31765219758688,0,0,9,1,206.537758476028,179.35641507781887,148.2711025939729
Location_2,2023-01-09 01:00:00,240.4944894037591,1,0,9,1,188.31765219758688,206.537758476028,179.35641507781887
Location_2,2023-01-09 02:00:00,239.33428107044037,2,0,9,1,240.4944894037591,188.31765219758688,206.537758476028
Location_2,2023-01-09 03:00:00,272.63043404037614,3,0,9,1,239.33428107044037,240.4944894037591,188.31765219758688
Location_2,2023-01-09 04:00:00,263.21639150817094,4,0,9,1,272.63043404037614,239.33428107044037,240.4944894037591
Location_2,2023-01-09 05:00:00,253.73236274224467,5,0,9,1,263.21639150817094,272.63043404037614,239.33428107044037
Location_2,2023-01-09 06:00:00,257.74893703064316,6,0,9,1,253.73236274224467,263.21639150817094,272.63043404037614
Location_2,2023-01-09 07:00:00,279.3371509113724,7,0,9,1,257.74893703064316,253.73236274224467,263.21639150817094
Location_2,2023-01-09 08:00:00,273.64867163970706,8,0,9,1,279.3371509113724,257.74893703064316,253.73236274224467
Location_2,2023-01-09 09:00:00,242.5451070228871,9,0,9,1,273.64867163970706,279.3371509113724,257.74893703064316
Location_2,2023-01-09 10:00:00,248.907302001031,10,0,9,1,242.5451070228871,273.64867163970706,279.3371509113724
Location_2,2023-01-09 11:00:00,194.2502661951997,11,0,9,1,248.907302001031,242.5451070228871,273.64867163970706
Location_2,2023-01-09 12:00:00,197.45138255090112,12,0,9,1,194.2502661951997,248.907302001031,242.5451070228871
Location_2,2023-01-09 13:00:00,158.98694740801014,13,0,9,1,197.45138255090112,194.2502661951997,248.907302001031
Location_2,2023-01-09 14:00:00,147.755697276102,14,0,9,1,158.98694740801014,197.45138255090112,194.2502661951997
Location_2,2023-01-09 15:00:00,141.234994525758,15,0,9,1,147.755697276102,158.98694740801014,197.45138255090112
Location_2,2023-01-09 16:00:00,113.94352971635094,16,0,9,1,141.234994525758,147.755697276102,158.98694740801014
Location_2,2023-01-09 17:00:00,112.16525831223795,17,0,9,1,113.94352971635094,141.234994525758,147.755697276102
Location_2,2023-01-09 18:00:00,129.29565070005947,18,0,9,1,112.16525831223795,113.94352971635094,141.234994525758
Location_2,2023-01-09 19:00:00,106.40001540277837,19,0,9,1,129.29565070005947,112.16525831223795,113.94352971635094
Location_2,2023-01-09 20:00:00,134.0448458594884,20,0,9,1,106.40001540277837,129.29565070005947,112.16525831223795
Location_2,2023-01-09 21:00:00,114.83369034710051,21,0,9,1,134.0448458594884,106.40001540277837,129.29565070005947
Location_2,2023-01-09 22:00:00,154.3894173896173,22,0,9,1,114.83369034710051,134.0448458594884,106.40001540277837
Location_2,2023-01-09 23:00:00,185.1769545340175,23,0,9,1,154.3894173896173,114.83369034710051,134.0448458594884
Location_2,2023-01-10 00:00:00,143.97520810772454,0,1,10,1,185.1769545340175,154.3894173896173,114.83369034710051
Location_2,2023-01-10 01:00:00,187.722315830744,1,1,10,1,143.97520810772454,185.1769545340175,154.3894173896173
Location_2,2023-01-10 02:00:00,225.57079970552942,2,1,10,1,187.722315830744,143.97520810772454,185.1769545340175
Location_2,2023-01-10 03:00:00,228.10322114802747,3,1,10,1,225.57079970552942,187.722315830744,143.97520810772454
Location_2,2023-01-10 04:00:00,247.5763890369381,4,1,10,1,228.10322114802747,225.57079970552942,187.722315830744
Location_2,2023-01-10 05:00:00,239.03389103573838,5,1,10,1,247.5763890369381,228.10322114802747,225.57079970552942
Location_2,2023-01-10 06:00:00,250.82858268312089,6,1,10,1,239.03389103573838,247.5763890369381,228.10322114802747
Location_2,2023-01-10 07:00:00,243.28786094563335,7,1,10,1,250.82858268312089,239.03389103573838,247.5763890369381
Location_2,2023-01-10 08:00:00,254.56821802484657,8,1,10,1,243.28786094563335,250.82858268312089,239.03389103573838
Location_2,2023-01-10 09:00:00,227.39009328077339,9,1,10,1,254.56821802484657,243.28786094563335,250.82858268312089
Location_2,2023-01-10 10:00:00,211.72539825712602,10,1,10,1,227.39009328077339,254.56821802484657,243.28786094563335
Location_2,2023-01-10 11:00:00,180.84455049093754,11,1,10,1,211.72539825712602,227.39009328077339,254.56821802484657
Location_2,2023-01-10 12:00:00,158.8957729234667,12,1,10,1,180.84455049093754,211.72539825712602,227.39009328077339
Location_2,2023-01-10 13:00:00,138.9679464887819,13,1,10,1,158.8957729234667,180.84455049093754,211.72539825712602
Location_2,2023-01-10 14:00:00,132.1491085288558,14,1,10,1,138.9679464887819,158.8957729234667,180.84455049093754
Location_2,2023-01-10 15:00:00,102.99086283626603,15,1,10,1,132.1491085288558,138.9679464887819,158.8957729234667
Location_2,2023-01-10 16:00:00,100.73067600767499,16,1,10,1,102.99086283626603,132.1491085288558,138.9679464887819
Location_2,2023-01-10 17:00:00,119.33280386191439,17,1,10,1,100.73067600767499,102.99086283626603,132.1491085288558
Location_2,2023-01-10 18:00:00,97.5314991583766,18,1,10,1,119.33280386191439,100.73067600767499,102.99086283626603
Location_2,2023-01-10 19:00:00,81.05936388194604,19,1,10,1,97.5314991583766,119.33280386191439,100.73067600767499
Location_2,2023-01-10 20:00:00,111.04344750526649,20,1,10,1,81.05936388194604,97.5314991583766,119.33280386191439
Location_2,2023-01-10 21:00:00,97.88161938921962,21,1,10,1,111.04344750526649,81.05936388194604,97.5314991583766
Location_2,2023-01-10 22:00:00,88.11154172148758,22,1,10,1,97.88161938921962,111.04344750526649,81.05936388194604
Location_2,2023-01-10 23:00:00,121.41045569308844,23,1,10,1,88.11154172148758,97.88161938921962,111.04344750526649
Location_2,2023-01-11 00:00:00,127.32714582011434,0,2,11,1,121.41045569308844,88.11154172148758,97.88161938921962
Location_2,2023-01-11 01:00:00,169.497876747304,1,2,11,1,127.32714582011434,121.41045569308844,88.11154172148758
Location_2,2023-01-11 02:00:00,192.90675691520096,2,2,11,1,169.497876747304,127.32714582011434,121.41045569308844
Location_2,2023-01-11 03:00:00,233.35439596504366,3,2,11,1,192.90675691520096,169.497876747304,127.32714582011434
Location_2,2023-01-11 04:00:00,224.4754601489591,4,2,11,1,233.35439596504366,192.90675691520096,169.497876747304
Location_2,2023-01-11 05:00:00,223.3748533610898,5,2,11,1,224.4754601489591,233.35439596504366,192.90675691520096
Location_2,2023-01-11 06:00:00,241.55970417107974,6,2,11,1,223.3748533610898,224.4754601489591,233.35439596504366
Location_2,2023-01-11 07:00:00,192.46358011818464,7,2,11,1,241.55970417107974,223.3748533610898,224.4754601489591
Location_2,2023-01-11 08:00:00,221.82370057431282,8,2,11,1,192.46358011818464,241.55970417107974,223.3748533610898
Location_2,2023-01-11 09:00:00,217.69620234131685,9,2,11,1,221.82370057431282,192.46358011818464,241.55970417107974
Location_2,2023-01-11 10:00:00,167.63174477126168,10,2,11,1,217.69620234131685,221.82370057431282,192.46358011818464
Location_2,2023-01-11 11:00:00,189.0818821025783,11,2,11,1,167.63174477126168,217.69620234131685,221.82370057431282
Location_2,2023-01-11 12:00:00,157.14514539391612,12,2,11,1,189.0818821025783,167.63174477126168,217.69620234131685
Location_2,2023-01-11 13:00:00,126.04394949895745,13,2,11,1,157.14514539391612,189.0818821025783,167.63174477126168
Location_2,2023-01-11 14:00:00,123.72454007193137,14,2,11,1,126.04394949895745,157.14514539391612,189.0818821025783
Location_2,2023-01-11 15:00:00,133.0133520925061,15,2,11,1,123.72454007193137,126.04394949895745,157.14514539391612
Location_2,2023-01-11 16:00:00,89.3708649927172,16,2,11,1,133.0133520925061,123.72454007193137,126.04394949895745
Location_2,2023-01-11 17:00:00,83.0250641309312,17,2,11,1,89.3708649927172,133.0133520925061,123.72454007193137
Location_2,2023-01-11 18:00:00,69.97045366407899,18,2,11,1,83.0250641309312,89.3708649927172,133.0133520925061
Location_2,2023-01-11 19:00:00,66.9668213871812,19,2,11,1,69.97045366407899,83.0250641309312,89.3708649927172
Location_2,2023-01-11 20:00:00,100.4914071039818,20,2,11,1,66.9668213871812,69.97045366407899,83.0250641309312
Location_2,2023-01-11 21:00:00,87.37984392428926,21,2,11,1,100.4914071039818,66.9668213871812,69.97045366407899
Location_2,2023-01-11 22:00:00,117.71460435725417,22,2,11,1,87.37984392428926,100.4914071039818,66.9668213871812
Location_2,2023-01-11 23:00:00,128.23999365831926,23,2,11,1,117.71460435725417,87.37984392428926,100.4914071039818
Location_2,2023-01-12 00:00:00,163.04367637105247,0,3,12,1,128.23999365831926,117.71460435725417,87.37984392428926
Location_2,2023-01-12 01:00:00,181.14552647497794,1,3,12,1,163.04367637105247,128.23999365831926,117.71460435725417
Location_2,2023-01-12 02:00:00,210.86164180891092,2,3,12,1,181.14552647497794,163.04367637105247,128.23999365831926
Location_2,2023-01-12 03:00:00,203.81234653690998,3,3,12,1,210.86164180891092,181.14552647497794,163.04367637105247
Location_2,2023-01-12 04:00:00,220.31875824715013,4,3,12,1,203.81234653690998,210.86164180891092,181.14552647497794
Location_2,2023-01-12 05:00:00,217.95843868694456,5,3,12,1,220.31875824715013,203.81234653690998,210.86164180891092
Location_2,2023-01-12 06:00:00,229.53714611305796,6,3,12,1,217.95843868694456,220.31875824715013,203.81234653690998
Location_2,2023-01-12 07:00:00,240.34240481272388,7,3,12,1,229.53714611305796,217.95843868694456,220.31875824715013
Location_2,2023-01-12 08:00:00,239.46818653109375,8,3,12,1,240.34240481272388,229.53714611305796,217.95843868694456
Location_2,2023-01-12 09:00:00,202.85314475758912,9,3,12,1,239.46818653109375,240.34240481272388,229.53714611305796
Location_2,2023-01-12 10:00:00,215.37144595031174,10,3,12,1,202.85314475758912,239.46818653109375,240.34240481272388
Location_2,2023-01-12 11:00:00,205.48902125305932,11,3,12,1,215.37144595031174,202.85314475758912,239.46818653109375
Location_2,2023-01-12 12:00:00,172.59159805836887,12,3,12,1,205.48902125305932,215.37144595031174,202.85314475758912
Location_2,2023-01-12 13:00:00,176.2918818712989,13,3,12,1,172.59159805836887,205.48902125305932,215.37144595031174
Location_2,2023-01-12 14:00:00,118.83224196720832,14,3,12,1,176.2918818712989,172.59159805836887,205.48902125305932
Location_2,2023-01-12 15:00:00,97.12391423190655,15,3,12,1,118.83224196720832,176.2918818712989,172.59159805836887
Location_2,2023-01-12 16:00:00,78.14552152903818,16,3,12,1,97.12391423190655,118.83224196720832,176.2918818712989
Location_2,2023-01-12 17:00:00,121.57330286229015,17,3,12,1,78.14552152903818,97.12391423190655,118.83224196720832
Location_2,2023-01-12 18:00:00,107.45877589011445,18,3,12,1,121.57330286229015,78.14552152903818,97.12391423190655
Location_2,2023-01-12 19:00:00,100.54885328004173,19,3,12,1,107.45877589011445,121.57330286229015,78.14552152903818
Location_2,2023-01-12 20:00:00,114.5546335065206,20,3,12,1,100.54885328004173,107.45877589011445,121.57330286229015
Location_2,2023-01-12 21:00:00,106.60184675658995,21,3,12,1,114.5546335065206,100.54885328004173,107.45877589011445
Location_2,2023-01-12 22:00:00,177.974733462561,22,3,12,1,106.60184675658995,114.5546335065206,100.54885328004173
Location_2,2023-01-12 23:00:00,162.45879082433524,23,3,12,1,177.974733462561,106.60184675658995,114.5546335065206
Location_2,2023-01-13 00:00:00,183.2070053876542,0,4,13,1,162.45879082433524,177.974733462561,106.60184675658995
Location_2,2023-01-13 01:00:00,213.63725903886038,1,4,13,1,183.2070053876542,162.45879082433524,177.974733462561
Location_2,2023-01-13 02:00:00,229.64773420770248,2,4,13,1,213.63725903886038,183.2070053876542,162.45879082433524
Location_2,2023-01-13 03:00:00,242.8885024472944,3,4,13,1,229.64773420770248,213.63725903886038,183.2070053876542
Location_2,2023-01-13 04:00:00,240.96297540856403,4,4,13,1,242.8885024472944,229.64773420770248,213.63725903886038
Location_2,2023-01-13 05:00:00,269.15581644393586,5,4,13,1,240.96297540856403,242.8885024472944,229.64773420770248
Location_2,2023-01-13 06:00:00,294.6067723464205,6,4,13,1,269.15581644393586,240.96297540856403,242.8885024472944
Location_2,2023-01-13 07:00:00,285.28161288202557,7,4,13,1,294.6067723464205,269.15581644393586,240.96297540856403
Location_2,2023-01-13 08:00:00,282.87411096882056,8,4,13,1,285.28161288202557,294.6067723464205,269.15581644393586
Location_2,2023-01-13 09:00:00,240.22428718034993,9,4,13,1,282.87411096882056,285.28161288202557,294.6067723464205
Location_2,2023-01-13 10:00:00,218.6216128467644,10,4,13,1,240.22428718034993,282.87411096882056,285.28161288202557
Location_2,2023-01-13 11:00:00,214.82292731446827,11,4,13,1,218.6216128467644,240.22428718034993,282.87411096882056
Location_2,2023-01-13 12:00:00,199.30281415712912,12,4,13,1,214.82292731446827,218.6216128467644,240.22428718034993
Location_2,2023-01-13 13:00:00,196.79658736686304,13,4,13,1,199.30281415712912,214.82292731446827,218.6216128467644
Location_2,2023-01-13 14:00:00,137.47523425594983,14,4,13,1,196.79658736686304,199.30281415712912,214.82292731446827
Location_2,2023-01-13 15:00:00,172.05965383992017,15,4,13,1,137.47523425594983,196.79658736686304,199.30281415712912
Location_2,2023-01-13 16:00:00,135.66330817990533,16,4,13,1,172.05965383992017,137.47523425594983,196.79658736686304
Location_2,2023-01-13 17:00:00,125.29694186298045,17,4,13,1,135.66330817990533,172.05965383992017,137.47523425594983
Location_2,2023-01-13 18:00:00,115.10359558251265,18,4,13,1,125.29694186298045,135.66330817990533,172.05965383992017
Location_2,2023-01-13 19:00:00,109.1920236640473,19,4,13,1,115.10359558251265,125.29694186298045,135.66330817990533
Location_2,2023-01-13 20:00:00,155.69426218860372,20,4,13,1,109.1920236640473,115.10359558251265,125.29694186298045
Location_2,2023-01-13 21:00:00,157.5915366386685,21,4,13,1,155.69426218860372,109.1920236640473,115.10359558251265
Location_2,2023-01-13 22:00:00,153.79875653035276,22,4,13,1,157.5915366386685,155.69426218860372,109.1920236640473
Location_2,2023-01-13 23:00:00,173.20972228863417,23,4,13,1,153.79875653035276,157.5915366386685,155.69426218860372
Location_2,2023-01-14 00:00:00,208.58868504142114,0,5,14,1,173.20972228863417,153.79875653035276,157.5915366386685
Location_2,2023-01-14 01:00:00,259.82629624075787,1,5,14,1,208.58868504142114,173.20972228863417,153.79875653035276
Location_2,2023-01-14 02:00:00,249.90077549456768,2,5,14,1,259.82629624075787,208.58868504142114,173.20972228863417
Location_2,2023-01-14 03:00:00,247.76240016787048,3,5,14,1,249.90077549456768,259.82629624075787,208.58868504142114
Location_2,2023-01-14 04:00:00,279.9386072430442,4,5,14,1,247.76240016787048,249.90077549456768,259.82629624075787
Location_2,2023-01-14 05:00:00,288.0678900173316,5,5,14,1,279.9386072430442,247.76240016787048,249.90077549456768
Location_2,2023-01-14 06:00:00,254.71691936107322,6,5,14,1,288.0678900173316,279.9386072430442,247.76240016787048
Location_2,2023-01-14 07:00:00,293.159796458032,7,5,14,1,254.71691936107322,288.0678900173316,279.9386072430442
Location_2,2023-01-14 08:00:00,283.70479925245377,8,5,14,1,293.159796458032,254.71691936107322,288.0678900173316
Location_2,2023-01-14 09:00:00,286.4979716860166,9,5,14,1,283.70479925245377,293.159796458032,254.71691936107322
Location_2,2023-01-14 10:00:00,289.01309798697855,10,5,14,1,286.4979716860166,283.70479925245377,293.159796458032
Location_2,2023-01-14 11:00:00,260.39042083009383,11,5,14,1,289.01309798697855,286.4979716860166,283.70479925245377
Location_2,2023-01-14 12:00:00,220.14970888385906,12,5,14,1,260.39042083009383,289.01309798697855,286.4979716860166
Location_2,2023-01-14 13:00:00,188.33992448239508,13,5,14,1,220.14970888385906,260.39042083009383,289.01309798697855
Location_2,2023-01-14 14:00:00,226.48827145787791,14,5,14,1,188.33992448239508,220.14970888385906,260.39042083009383
Location_2,2023-01-14 15:00:00,173.02757137856108,15,5,14,1,226.48827145787791,188.33992448239508,220.14970888385906
Location_2,2023-01-14 16:00:00,160.70556116933338,16,5,14,1,173.02757137856108,226.48827145787791,188.33992448239508
Location_2,2023-01-14 17:00:00,152.9281172769435,17,5,14,1,160.70556116933338,173.02757137856108,226.48827145787791
Location_2,2023-01-14 18:00:00,154.05814902658068,18,5,14,1,152.9281172769435,160.70556116933338,173.02757137856108
Location_2,2023-01-14 19:00:00,151.73288492365177,19,5,14,1,154.05814902658068,152.9281172769435,160.70556116933338
Location_2,2023-01-14 20:00:00,153.03797820435761,20,5,14,1,151.73288492365177,154.05814902658068,152.9281172769435
Location_2,2023-01-14 21:00:00,165.70869269891085,21,5,14,1,153.03797820435761,151.73288492365177,154.05814902658068
Location_2,2023-01-14 22:00:00,189.39589458560124,22,5,14,1,165.70869269891085,153.03797820435761,151.73288492365177
Location_2,2023-01-14 23:00:00,200.04312283293345,23,5,14,1,189.39589458560124,165.70869269891085,153.03797820435761
Location_3,2023-01-01 03:00:00,203.89425736514363,3,6,1,1,181.8926674888013,160.86934843912388,193.3852707746754
Location_3,2023-01-01 04:00:00,213.87117348667888,4,6,1,1,203.89425736514363,181.8926674888013,160.86934843912388
Location_3,2023-01-01 05:00:00,235.87901592947546,5,6,1,1,213.87117348667888,203.89425736514363,181.8926674888013
Location_3,2023-01-01 06:00:00,238.6805121265517,6,6,1,1,235.87901592947546,213.87117348667888,203.89425736514363
Location_3,2023-01-01 07:00:00,229.97754465978866,7,6,1,1,238.6805121265517,235.87901592947546,213.87117348667888
Location_3,2023-01-01 08:00:00,225.016336586176,8,6,1,1,229.97754465978866,238.6805121265517,235.87901592947546
Location_3,2023-01-01 09:00:00,223.29148251309675,9,6,1,1,225.016336586176,229.97754465978866,238.6805121265517
Location_3,2023-01-01 10:00:00,214.29281734092882,10,6,1,1,223.29148251309675,225.016336586176,229.97754465978866
Location_3,2023-01-01 11:00:00,174.15574981911786,11,6,1,1,214.29281734092882,223.29148251309675,225.016336586176
Location_3,2023-01-01 12:00:00,169.80826814257193,12,6,1,1,174.15574981911786,214.29281734092882,223.29148251309675
Location_3,2023-01-01 13:00:00,157.48992053696378,13,6,1,1,169.80826814257193,174.15574981911786,214.29281734092882
Location_3,2023-01-01 14:00:00,149.27447817105428,14,6,1,1,157.48992053696378,169.80826814257193,174.15574981911786
Location_3,2023-01-01 15:00:00,121.64159150840113,15,6,1,1,149.27447817105428,157.48992053696378,169.80826814257193
Location_3,2023-01-01 16:00:00,119.72573514703465,16,6,1,1,121.64159150840113,149.27447817105428,157.48992053696378
Location_3,2023-01-01 17:00:00,114.59981763948215,17,6,1,1,119.72573514703465,121.64159150840113,149.27447817105428
Location_3,2023-01-01 18:00:00,103.25128151198443,18,6,1,1,114.59981763948215,119.72573514703465,121.64159150840113
Location_3,2023-01-01 19:00:00,104.27642331235077,19,6,1,1,103.25128151198443,114.59981763948215,119.72573514703465
Location_3,2023-01-01 20:00:00,119.19473157181852,20,6,1,1,104.27642331235077,103.25128151198443,114.59981763948215
Location_3,2023-01-01 21:00:00,125.10227723234777,21,6,1,1,119.19473157181852,104.27642331235077,103.25128151198443
Location_3,2023-01-01 22:00:00,143.97073049340557,22,6,1,1,125.10227723234777,119.19473157181852,104.27642331235077
Location_3,2023-01-01 23:00:00,139.04370206804487,23,6,1,1,143.97073049340557,125.10227723234777,119.19473157181852
Location_3,2023-01-02 00:00:00,161.75490712586293,0,0,2,1,139.04370206804487,143.97073049340557,125.10227723234777
Location_3,2023-01-02 01:00:00,177.5832697271346,1,0,2,1,161.75490712586293,139.04370206804487,143.97073049340557
Location_3,2023-01-02 02:00:00,203.22153582873537,2,0,2,1,177.5832697271346,161.75490712586293,139.04370206804487
Location_3,2023-01-02 03:00:00,193.8173638073074,3,0,2,1,203.22153582873537,177.5832697271346,161.75490712586293
Location_3,2023-01-02 04:00:00,216.1143924841119,4,0,2,1,193.8173638073074,203.22153582873537,177.5832697271346
Location_3,2023-01-02 05:00:00,221.2565632740574,5,0,2,1,216.1143924841119,193.8173638073074,203.22153582873537
Location_3,2023-01-02 06:00:00,238.72705776759165,6,0,2,1,221.2565632740574,216.1143924841119,193.8173638073074
Location_3,2023-01-02 07:00:00,204.40278396967352,7,0,2,1,238.72705776759165,221.2565632740574,216.1143924841119
Location_3,2023-01-02 08:00:00,201.61770588830416,8,0,2,1,204.40278396967352,238.72705776759165,221.2565632740574
Location_3,2023-01-02 09:00:00,187.9017353674486,9,0,2,1,201.61770588830416,204.40278396967352,238.72705776759165
Location_3,2023-01-02 10:00:00,165.9918834147146,10,0,2,1,187.9017353674486,201.61770588830416,204.40278396967352
Location_3,2023-01-02 11:00:00,191.22879131587328,11,0,2,1,165.9918834147146,187.9017353674486,201.61770588830416
Location_3,2023-01-02 12:00:00,139.41465302651164,12,0,2,1,191.22879131587328,165.9918834147146,187.9017353674486
Location_3,2023-01-02 13:00:00,128.08166492341013,13,0,2,1,139.41465302651164,191.22879131587328,165.9918834147146
Location_3,2023-01-02 14:00:00,137.92279164992667,14,0,2,1,128.08166492341013,139.41465302651164,191.22879131587328
Location_3,2023-01-02 15:00:00,88.3969888011704,15,0,2,1,137.92279164992667,128.08166492341013,139.41465302651164
Location_3,2023-01-02 16:00:00,107.53398745510877,16,0,2,1,88.3969888011704,137.92279164992667,128.08166492341013
Location_3,2023-01-02 17:00:00,74.93972920506363,17,0,2,1,107.53398745510877,88.3969888011704,137.92279164992667
Location_3,2023-01-02 18:00:00,103.21099789104913,18,0,2,1,74.93972920506363,107.53398745510877,88.3969888011704
Location_3,2023-01-02 19:00:00,63.80277931071122,19,0,2,1,103.21099789104913,74.93972920506363,107.53398745510877
Location_3,2023-01-02 20:00:00,73.50902430416076,20,0,2,1,63.80277931071122,103.21099789104913,74.93972920506363
Location_3,2023-01-02 21:00:00,96.04766549243095,21,0,2,1,73.50902430416076,63.80277931071122,103.21099789104913
Location_3,2023-01-02 22:00:00,125.07076089184105,22,0,2,1,96.04766549243095,73.50902430416076,63.80277931071122
Location_3,2023-01-02 23:00:00,126.37997657013362,23,0,2,1,125.07076089184105,96.04766549243095,73.50902430416076
Location_3,2023-01-03 00:00:00,136.9741945882272,0,1,3,1,126.37997657013362,125.07076089184105,96.04766549243095
Location_3,2023-01-03 01:00:00,171.01848347860798,1,1,3,1,136.9741945882272,126.37997657013362,125.07076089184105
Location_3,2023-01-03 02:00:00,193.73654890838856,2,1,3,1,171.01848347860798,136.9741945882272,126.37997657013362
Location_3,2023-01-03 03:00:00,187.40870371841135,3,1,3,1,193.73654890838856,171.01848347860798,136.9741945882272
Location_3,2023-01-03 04:00:00,180.46825546787804,4,1,3,1,187.40870371841135,193.73654890838856,171.01848347860798
Location_3,2023-01-03 05:00:00,187.75872123231323,5,1,3,1,180.46825546787804,187.40870371841135,193.73654890838856
Location_3,2023-01-03 06:00:00,178.4967506148956,6,1,3,1,187.75872123231323,180.46825546787804,187.40870371841135
Location_3,2023-01-03 07:00:00,191.89484479959754,7,1,3,1,178.4967506148956,187.75872123231323,180.46825546787804
Location_3,2023-01-03 08:00:00,164.61630158876127,8,1,3,1,191.89484479959754,178.4967506148956,187.75872123231323
Location_3,2023-01-03 09:00:00,180.03634496545607,9,1,3,1,164.61630158876127,191.89484479959754,178.4967506148956
Location_3,2023-01-03 10:00:00,184.0478320256747,10,1,3,1,180.03634496545607,164.61630158876127,191.89484479959754
